     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
 23.51        0.00        0.01        2.11        0.45        0.00       21.57      -14.26     -460.33        7.75        6.94
 23.52        0.00        0.01        2.11        0.45        0.00       21.58      -14.26     -460.43        7.75        6.94
 23.53        0.00        0.01        2.10        0.45        0.00       21.59      -14.27     -460.53        7.75        6.94
 23.54        0.00        0.01        2.10        0.45        0.00       21.61      -14.27     -460.63        7.75        6.94
 23.55        0.00        0.01        2.10        0.45        0.00       21.62      -14.27     -460.74        7.75        6.94
 23.56        0.00        0.01        2.10        0.45        0.00       21.64      -14.28     -460.84        7.75        6.94
 23.57        0.00        0.01        2.10        0.45        0.00       21.65      -14.28     -460.94        7.76        6.94
 23.58        0.00        0.01        2.10        0.45        0.00       21.67      -14.28     -461.04        7.76        6.94
 23.59        0.00        0.01        2.10        0.45        0.00       21.68      -14.28     -461.14        7.76        6.94
 23.60        0.00        0.01        2.10        0.45        0.00       21.69      -14.29     -461.24        7.76        6.94
 23.61        0.00        0.01        2.10        0.45        0.00       21.71      -14.29     -461.34        7.76        6.94
 23.62        0.00        0.01        2.10        0.45        0.00       21.72      -14.29     -461.44        7.76        6.94
 23.63        0.00        0.01        2.10        0.45        0.00       21.74      -14.30     -461.55        7.76        6.94
 23.64        0.00        0.01        2.09        0.45        0.00       21.75      -14.30     -461.65        7.76        6.94
 23.65        0.00        0.01        2.09        0.45        0.00       21.76      -14.30     -461.75        7.76        6.94
 23.66        0.00        0.01        2.09        0.45        0.00       21.78      -14.30     -461.85        7.76        6.94
 23.67        0.00        0.01        2.09        0.45        0.00       21.79      -14.31     -461.95        7.76        6.94
 23.68        0.00        0.01        2.09        0.45        0.00       21.81      -14.31     -462.05        7.76        6.94
 23.69        0.00        0.01        2.09        0.45        0.00       21.82      -14.31     -462.15        7.76        6.94
 23.70        0.00        0.01        2.09        0.45        0.00       21.84      -14.32     -462.25        7.76        6.94
 23.71        0.00        0.01        2.09        0.45        0.00       21.85      -14.32     -462.35        7.76        6.94
 23.72        0.00        0.01        2.09        0.45        0.00       21.86      -14.32     -462.45        7.77        6.94
 23.73        0.00        0.01        2.09        0.45        0.00       21.88      -14.33     -462.55        7.77        6.94
 23.74        0.00        0.01        2.08        0.45        0.00       21.89      -14.33     -462.65        7.77        6.94
 23.75        0.00        0.01        2.08        0.45        0.00       21.91      -14.33     -462.75        7.77        6.94
 23.76        0.00        0.01        2.08        0.45        0.00       21.92      -14.33     -462.85        7.77        6.94
 23.77        0.00        0.01        2.08        0.45        0.00       21.93      -14.34     -462.95        7.77        6.94
 23.78        0.00        0.01        2.08        0.45        0.00       21.95      -14.34     -463.05        7.77        6.94
 23.79        0.00        0.01        2.08        0.45        0.00       21.96      -14.34     -463.15        7.77        6.94
 23.80        0.00        0.01        2.08        0.45        0.00       21.98      -14.35     -463.25        7.77        6.94
 23.81        0.00        0.01        2.08        0.45        0.00       21.99      -14.35     -463.35        7.77        6.94
 23.82        0.00        0.01        2.08        0.45        0.00       22.00      -14.35     -463.45        7.77        6.94
 23.83        0.00        0.01        2.08        0.45        0.00       22.02      -14.35     -463.55        7.77        6.94
 23.84        0.00        0.01        2.08        0.45        0.00       22.03      -14.36     -463.65        7.77        6.94
 23.85        0.00        0.01        2.07        0.45        0.00       22.05      -14.36     -463.75        7.77        6.94
 23.86        0.00        0.01        2.07        0.45        0.00       22.06      -14.36     -463.85        7.77        6.94
 23.87        0.00        0.01        2.07        0.45        0.00       22.07      -14.37     -463.95        7.78        6.94
 23.88        0.00        0.01        2.07        0.45        0.00       22.09      -14.37     -464.05        7.78        6.94
 23.89        0.00        0.01        2.07        0.45        0.00       22.10      -14.37     -464.15        7.78        6.94
 23.90        0.00        0.01        2.07        0.45        0.00       22.12      -14.37     -464.25        7.78        6.94
 23.91        0.00        0.01        2.07        0.45        0.00       22.13      -14.38     -464.35        7.78        6.94
 23.92        0.00        0.01        2.07        0.45        0.00       22.14      -14.38     -464.45        7.78        6.94
 23.93        0.00        0.01        2.07        0.45        0.00       22.16      -14.38     -464.55        7.78        6.94
 23.94        0.00        0.01        2.07        0.45        0.00       22.17      -14.39     -464.65        7.78        6.94
 23.95        0.00        0.01        2.07        0.45        0.00       22.18      -14.39     -464.75        7.78        6.94
 23.96        0.00        0.01        2.07        0.45        0.00       22.20      -14.39     -464.84        7.78        6.94
 23.97        0.00        0.01        2.06        0.45        0.00       22.21      -14.39     -464.94        7.78        6.94
 23.98        0.00        0.01        2.06        0.45        0.00       22.23      -14.40     -465.04        7.78        6.94
 23.99        0.00        0.01        2.06        0.45        0.00       22.24      -14.40     -465.14        7.78        6.94
 24.00        0.00        0.01        2.06        0.45        0.00       22.25      -14.40     -465.24        7.78        6.94
 24.01        0.00        0.01        2.06        0.45        0.00       22.27      -14.41     -465.34        7.78        6.94
 24.02        0.00        0.01        2.06        0.45        0.00       22.28      -14.41     -465.44        7.78        6.94
 24.03        0.00        0.01        2.06        0.45        0.00       22.30      -14.41     -465.54        7.79        6.94
 24.04        0.00        0.01        2.06        0.45        0.00       22.31      -14.41     -465.63        7.79        6.94
 24.05        0.00        0.01        2.06        0.45        0.00       22.32      -14.42     -465.73        7.79        6.94
 24.06        0.00        0.01        2.06        0.45        0.00       22.34      -14.42     -465.83        7.79        6.94
 24.07        0.00        0.01        2.06        0.45        0.00       22.35      -14.42     -465.93        7.79        6.94
 24.08        0.00        0.01        2.05        0.45        0.00       22.36      -14.43     -466.03        7.79        6.94
 24.09        0.00        0.01        2.05        0.45        0.00       22.38      -14.43     -466.13        7.79        6.94
