     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
 42.11        0.90        0.90      282.29    0.91E+05    0.11E+01      336.82        1.03
 42.12        0.90        0.90      282.30    0.91E+05    0.11E+01      336.82        1.03
 42.13        0.90        0.90      282.31    0.91E+05    0.11E+01      336.83        1.03
 42.14        0.90        0.90      282.32    0.91E+05    0.11E+01      336.83        1.03
 42.15        0.90        0.90      282.33    0.91E+05    0.11E+01      336.84        1.03
 42.16        0.89        0.89      282.33    0.91E+05    0.11E+01      336.84        1.03
 42.17        0.89        0.89      282.34    0.91E+05    0.11E+01      336.85        1.03
 42.18        0.89        0.89      282.35    0.91E+05    0.11E+01      336.85        1.03
 42.19        0.89        0.89      282.36    0.91E+05    0.11E+01      336.86        1.03
 42.20        0.89        0.89      282.37    0.91E+05    0.11E+01      336.86        1.03
 42.21        0.89        0.89      282.38    0.91E+05    0.11E+01      336.87        1.03
 42.22        0.89        0.89      282.38    0.91E+05    0.11E+01      336.87        1.03
 42.23        0.89        0.89      282.39    0.91E+05    0.11E+01      336.88        1.03
 42.24        0.88        0.88      282.40    0.91E+05    0.11E+01      336.88        1.03
 42.25        0.88        0.88      282.41    0.91E+05    0.11E+01      336.89        1.03
 42.26        0.88        0.88      282.42    0.91E+05    0.11E+01      336.89        1.03
 42.27        0.88        0.88      282.43    0.91E+05    0.11E+01      336.90        1.02
 42.28        0.88        0.88      282.43    0.91E+05    0.11E+01      336.90        1.02
 42.29        0.88        0.88      282.44    0.91E+05    0.11E+01      336.91        1.02
 42.30        0.88        0.88      282.45    0.91E+05    0.11E+01      336.91        1.02
 42.31        0.88        0.88      282.46    0.91E+05    0.11E+01      336.92        1.02
 42.32        0.87        0.87      282.47    0.91E+05    0.11E+01      336.92        1.02
 42.33        0.87        0.87      282.48    0.91E+05    0.11E+01      336.93        1.02
 42.34        0.87        0.87      282.48    0.91E+05    0.11E+01      336.93        1.02
 42.35        0.87        0.87      282.49    0.91E+05    0.11E+01      336.94        1.02
 42.36        0.87        0.87      282.50    0.91E+05    0.11E+01      336.94        1.02
 42.37        0.87        0.87      282.51    0.91E+05    0.11E+01      336.95        1.02
 42.38        0.87        0.87      282.52    0.91E+05    0.11E+01      336.95        1.02
 42.39        0.87        0.87      282.53    0.91E+05    0.11E+01      336.96        1.02
 42.40        0.86        0.86      282.53    0.91E+05    0.11E+01      336.96        1.02
 42.41        0.86        0.86      282.54    0.91E+05    0.11E+01      336.97        1.02
 42.42        0.86        0.86      282.55    0.91E+05    0.11E+01      336.97        1.02
 42.43        0.86        0.86      282.56    0.91E+05    0.11E+01      336.98        1.02
 42.44        0.86        0.86      282.57    0.91E+05    0.11E+01      336.98        1.02
 42.45        0.86        0.86      282.58    0.91E+05    0.11E+01      336.99        1.02
 42.46        0.86        0.86      282.58    0.91E+05    0.11E+01      336.99        1.02
 42.47        0.86        0.85      282.59    0.91E+05    0.11E+01      337.00        1.02
 42.48        0.85        0.85      282.60    0.91E+05    0.11E+01      337.00        1.02
 42.49        0.85        0.85      282.61    0.91E+05    0.11E+01      337.01        1.02
 42.50        0.85        0.85      282.62    0.92E+05    0.11E+01      337.01        1.02
 42.51        0.85        0.85      282.63    0.92E+05    0.11E+01      337.02        1.02
 42.52        0.85        0.85      282.63    0.92E+05    0.11E+01      337.02        1.02
 42.53        0.85        0.85      282.64    0.92E+05    0.11E+01      337.03        1.02
 42.54        0.85        0.85      282.65    0.92E+05    0.11E+01      337.03        1.02
 42.55        0.84        0.84      282.66    0.92E+05    0.11E+01      337.04        1.02
 42.56        0.84        0.84      282.67    0.92E+05    0.11E+01      337.04        1.02
 42.57        0.84        0.84      282.68    0.92E+05    0.11E+01      337.05        1.02
 42.58        0.84        0.84      282.69    0.92E+05    0.11E+01      337.05        1.02
 42.59        0.84        0.84      282.69    0.92E+05    0.11E+01      337.06        1.02
 42.60        0.84        0.84      282.70    0.92E+05    0.11E+01      337.06        1.02
 42.61        0.84        0.84      282.71    0.92E+05    0.11E+01      337.07        1.02
 42.62        0.84        0.84      282.72    0.92E+05    0.11E+01      337.07        1.02
 42.63        0.83        0.83      282.73    0.92E+05    0.11E+01      337.08        1.02
 42.64        0.83        0.83      282.74    0.92E+05    0.11E+01      337.08        1.02
 42.65        0.83        0.83      282.74    0.92E+05    0.11E+01      337.09        1.02
 42.66        0.83        0.83      282.75    0.92E+05    0.11E+01      337.09        1.02
 42.67        0.83        0.83      282.76    0.92E+05    0.11E+01      337.10        1.02
 42.68        0.83        0.83      282.77    0.92E+05    0.11E+01      337.10        1.02
 42.69        0.83        0.83      282.78    0.92E+05    0.11E+01      337.11        1.02
 42.70        0.83        0.83      282.79    0.92E+05    0.11E+01      337.11        1.02
 42.71        0.82        0.82      282.79    0.92E+05    0.11E+01      337.12        1.02
 42.72        0.82        0.82      282.80    0.92E+05    0.11E+01      337.12        1.02
 42.73        0.82        0.82      282.81    0.92E+05    0.11E+01      337.13        1.02
 42.74        0.82        0.82      282.82    0.92E+05    0.11E+01      337.13        1.01
 42.75        0.82        0.82      282.83    0.92E+05    0.11E+01      337.14        1.01
 42.76        0.82        0.82      282.84    0.92E+05    0.11E+01      337.14        1.01
 42.77        0.82        0.82      282.85    0.92E+05    0.11E+01      337.15        1.01
 42.78        0.81        0.81      282.85    0.92E+05    0.11E+01      337.15        1.01
 42.79        0.81        0.81      282.86    0.92E+05    0.11E+01      337.16        1.01
 42.80        0.81        0.81      282.87    0.92E+05    0.11E+01      337.16        1.01
 42.81        0.81        0.81      282.88    0.92E+05    0.11E+01      337.17        1.01
 42.82        0.81        0.81      282.89    0.92E+05    0.11E+01      337.17        1.01
 42.83        0.81        0.81      282.90    0.92E+05    0.11E+01      337.18        1.01
 42.84        0.81        0.81      282.91    0.92E+05    0.11E+01      337.18        1.01
 42.85        0.81        0.81      282.91    0.92E+05    0.11E+01      337.19        1.01
 42.86        0.80        0.80      282.92    0.92E+05    0.11E+01      337.19        1.01
 42.87        0.80        0.80      282.93    0.92E+05    0.11E+01      337.20        1.01
 42.88        0.80        0.80      282.94    0.92E+05    0.11E+01      337.20        1.01
 42.89        0.80        0.80      282.95    0.92E+05    0.11E+01      337.21        1.01
 42.90        0.80        0.80      282.96    0.92E+05    0.11E+01      337.21        1.01
 42.91        0.80        0.80      282.97    0.92E+05    0.11E+01      337.22        1.01
 42.92        0.80        0.80      282.97    0.92E+05    0.11E+01      337.22        1.01
 42.93        0.80        0.80      282.98    0.92E+05    0.11E+01      337.23        1.01
 42.94        0.79        0.79      282.99    0.92E+05    0.11E+01      337.23        1.01
 42.95        0.79        0.79      283.00    0.92E+05    0.11E+01      337.24        1.01
 42.96        0.79        0.79      283.01    0.92E+05    0.11E+01      337.24        1.01
 42.97        0.79        0.79      283.02    0.92E+05    0.11E+01      337.25        1.01
 42.98        0.79        0.79      283.03    0.92E+05    0.11E+01      337.25        1.01
 42.99        0.79        0.79      283.03    0.92E+05    0.11E+01      337.26        1.01
 43.00        0.79        0.79      283.04    0.92E+05    0.11E+01      337.26        1.01
 43.01        0.78        0.78      283.05    0.92E+05    0.11E+01      337.27        1.01
 43.02        0.78        0.78      283.06    0.92E+05    0.11E+01      337.27        1.01
 43.03        0.78        0.78      283.07    0.92E+05    0.11E+01      337.28        1.01
 43.04        0.78        0.78      283.08    0.92E+05    0.11E+01      337.29        1.01
 43.05        0.78        0.78      283.09    0.92E+05    0.11E+01      337.29        1.01
 43.06        0.78        0.78      283.09    0.92E+05    0.11E+01      337.30        1.01
 43.07        0.78        0.78      283.10    0.92E+05    0.11E+01      337.30        1.01
 43.08        0.78        0.78      283.11    0.92E+05    0.11E+01      337.31        1.01
 43.09        0.77        0.77      283.12    0.92E+05    0.11E+01      337.31        1.01
 43.10        0.77        0.77      283.13    0.92E+05    0.11E+01      337.32        1.01
 43.11        0.77        0.77      283.14    0.92E+05    0.11E+01      337.32        1.01
 43.12        0.77        0.77      283.15    0.92E+05    0.11E+01      337.33        1.01
 43.13        0.77        0.77      283.15    0.92E+05    0.11E+01      337.33        1.01
 43.14        0.77        0.77      283.16    0.92E+05    0.11E+01      337.34        1.01
 43.15        0.77        0.77      283.17    0.92E+05    0.11E+01      337.34        1.01
 43.16        0.76        0.76      283.18    0.92E+05    0.11E+01      337.35        1.01
 43.17        0.76        0.76      283.19    0.92E+05    0.11E+01      337.35        1.01
 43.18        0.76        0.76      283.20    0.93E+05    0.11E+01      337.36        1.01
 43.19        0.76        0.76      283.21    0.93E+05    0.11E+01      337.36        1.01
 43.20        0.76        0.76      283.22    0.93E+05    0.11E+01      337.37        1.01
 43.21        0.76        0.76      283.22    0.93E+05    0.11E+01      337.37        1.01
 43.22        0.76        0.76      283.23    0.93E+05    0.11E+01      337.38        1.01
 43.23        0.76        0.76      283.24    0.93E+05    0.11E+01      337.38        1.01
 43.24        0.75        0.75      283.25    0.93E+05    0.11E+01      337.39        1.00
 43.25        0.75        0.75      283.26    0.93E+05    0.11E+01      337.39        1.00
 43.26        0.75        0.75      283.27    0.93E+05    0.11E+01      337.40        1.00
 43.27        0.75        0.75      283.28    0.93E+05    0.11E+01      337.40        1.00
 43.28        0.75        0.75      283.28    0.93E+05    0.11E+01      337.41        1.00
 43.29        0.75        0.75      283.29    0.93E+05    0.11E+01      337.41        1.00
 43.30        0.75        0.75      283.30    0.93E+05    0.11E+01      337.42        1.00
 43.31        0.74        0.74      283.31    0.93E+05    0.11E+01      337.42        1.00
 43.32        0.74        0.74      283.32    0.93E+05    0.11E+01      337.43        1.00
 43.33        0.74        0.74      283.33    0.93E+05    0.11E+01      337.43        1.00
 43.34        0.74        0.74      283.34    0.93E+05    0.11E+01      337.44        1.00
 43.35        0.74        0.74      283.35    0.93E+05    0.11E+01      337.45        1.00
 43.36        0.74        0.74      283.35    0.93E+05    0.11E+01      337.45        1.00
 43.37        0.74        0.74      283.36    0.93E+05    0.11E+01      337.46        1.00
 43.38        0.74        0.74      283.37    0.93E+05    0.11E+01      337.46        1.00
 43.39        0.73        0.73      283.38    0.93E+05    0.11E+01      337.47        1.00
 43.40        0.73        0.73      283.39    0.93E+05    0.11E+01      337.47        1.00
 43.41        0.73        0.73      283.40    0.93E+05    0.11E+01      337.48        1.00
 43.42        0.73        0.73      283.41    0.93E+05    0.11E+01      337.48        1.00
 43.43        0.73        0.73      283.42    0.93E+05    0.11E+01      337.49        1.00
 43.44        0.73        0.73      283.42    0.93E+05    0.11E+01      337.49        1.00
 43.45        0.73        0.73      283.43    0.93E+05    0.11E+01      337.50        1.00
 43.46        0.72        0.72      283.44    0.93E+05    0.11E+01      337.50        1.00
 43.47        0.72        0.72      283.45    0.93E+05    0.11E+01      337.51        1.00
 43.48        0.72        0.72      283.46    0.93E+05    0.11E+01      337.51        1.00
