     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
 85.06       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.21        7.57        6.94
 85.07       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.20        7.57        6.94
 85.08       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.20        7.57        6.94
 85.09       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.19        7.57        6.94
 85.10       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.18        7.57        6.94
 85.11       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.18        7.57        6.94
 85.12       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.17        7.57        6.94
 85.13       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.16        7.57        6.94
 85.14       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.16        7.57        6.94
 85.15       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.15        7.57        6.94
 85.16       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.15        7.57        6.94
 85.17       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.14        7.57        6.94
 85.18       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.13        7.57        6.94
 85.19       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.13        7.57        6.94
 85.20       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.12        7.57        6.94
 85.21       -0.00        0.01        2.36        0.45        0.00       17.62      -13.44     -432.11        7.57        6.94
 85.22       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.11        7.57        6.94
 85.23       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.10        7.57        6.94
 85.24       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.09        7.57        6.94
 85.25       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.09        7.57        6.94
 85.26       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.08        7.57        6.94
 85.27       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.07        7.57        6.94
 85.28       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.07        7.57        6.94
 85.29       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.06        7.57        6.94
 85.30       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.05        7.57        6.94
 85.31       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.05        7.57        6.94
 85.32       -0.00        0.01        2.36        0.45        0.00       17.61      -13.44     -432.04        7.57        6.94
 85.33       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -432.04        7.57        6.94
 85.34       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -432.03        7.57        6.94
 85.35       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -432.02        7.57        6.94
 85.36       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -432.02        7.57        6.94
 85.37       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -432.01        7.57        6.94
 85.38       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -432.00        7.57        6.94
 85.39       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -432.00        7.57        6.94
 85.40       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -431.99        7.57        6.94
 85.41       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -431.98        7.57        6.94
 85.42       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -431.98        7.57        6.94
 85.43       -0.00        0.01        2.36        0.45        0.00       17.60      -13.44     -431.97        7.57        6.94
 85.44       -0.00        0.01        2.36        0.45        0.00       17.59      -13.44     -431.96        7.57        6.94
 85.45       -0.00        0.01        2.36        0.45        0.00       17.59      -13.44     -431.96        7.57        6.94
 85.46       -0.00        0.01        2.36        0.45        0.00       17.59      -13.43     -431.95        7.57        6.94
 85.47       -0.00        0.01        2.36        0.45        0.00       17.59      -13.43     -431.94        7.57        6.94
 85.48       -0.00        0.01        2.36        0.45        0.00       17.59      -13.43     -431.94        7.57        6.94
 85.49       -0.00        0.01        2.36        0.45        0.00       17.59      -13.43     -431.93        7.57        6.94
 85.50       -0.00        0.01        2.36        0.45        0.00       17.59      -13.43     -431.92        7.57        6.94
 85.51       -0.00        0.01        2.36        0.45        0.00       17.59      -13.43     -431.92        7.57        6.94
 85.52       -0.00        0.01        2.36        0.45        0.00       17.59      -13.43     -431.91        7.57        6.94
 85.53       -0.00        0.01        2.36        0.45        0.00       17.59      -13.43     -431.91        7.57        6.94
 85.54       -0.00        0.01        2.36        0.45        0.00       17.59      -13.43     -431.90        7.57        6.94
 85.55       -0.00        0.01        2.36        0.45        0.00       17.58      -13.43     -431.89        7.57        6.94
 85.56       -0.00        0.01        2.36        0.45        0.00       17.58      -13.43     -431.89        7.57        6.94
 85.57       -0.00        0.01        2.36        0.45        0.00       17.58      -13.43     -431.88        7.57        6.94
 85.58       -0.00        0.01        2.36        0.45        0.00       17.58      -13.43     -431.87        7.57        6.94
 85.59       -0.00        0.01        2.36        0.45        0.00       17.58      -13.43     -431.87        7.57        6.94
 85.60       -0.00        0.01        2.36        0.45        0.00       17.58      -13.43     -431.86        7.57        6.94
 85.61       -0.00        0.01        2.36        0.45        0.00       17.58      -13.43     -431.85        7.57        6.94
 85.62       -0.00        0.01        2.37        0.45        0.00       17.58      -13.43     -431.85        7.57        6.94
 85.63       -0.00        0.01        2.37        0.45        0.00       17.58      -13.43     -431.84        7.57        6.94
 85.64       -0.00        0.01        2.37        0.45        0.00       17.58      -13.43     -431.83        7.57        6.94
 85.65       -0.00        0.01        2.37        0.45        0.00       17.58      -13.43     -431.83        7.57        6.94
 85.66       -0.00        0.01        2.37        0.45        0.00       17.57      -13.43     -431.82        7.57        6.94
 85.67       -0.00        0.01        2.37        0.45        0.00       17.57      -13.43     -431.81        7.57        6.94
 85.68       -0.00        0.01        2.37        0.45        0.00       17.57      -13.43     -431.81        7.57        6.94
 85.69       -0.00        0.01        2.37        0.45        0.00       17.57      -13.43     -431.80        7.57        6.94
 85.70       -0.00        0.01        2.37        0.45        0.00       17.57      -13.43     -431.79        7.56        6.94
